timestamp,src,src_port,dst,dst_port,length,packet_type,hex_head,ascii_head,payload_hex_head,payload_ascii_head
2026-05-06 05:36:09.550206,169.254.7.230,54045,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c437400040113d11a9fe07e6a9fedc81d31dc352012c93b45173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@.7@.@.=............R.,..Qspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:09.606032,169.254.7.230,48616,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c446400040113d02a9fe07e6a9fedc81bde8c352012ca6e95173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@.F@.@.=............R.,..Qspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:09.630680,169.254.220.129,50514,169.254.255.255,50002,56,0x29,ffffffffffff1c1dd3d8984e08004500005459e40000ff110000a9fedc81a9feffffc552c352004030d05173707431576d4a4f4c2972656b6f7264626f780000,...........N..E..TY................R.R.@0.Qspt1WmJOL)rekordbox..,5173707431576d4a4f4c2972656b6f7264626f7800000000000000000000000101110038110000c000100000800035d0001000000009ff01,Qspt1WmJOL)rekordbox...............8..........5.........
2026-05-06 05:36:09.682639,169.254.7.230,41945,169.254.255.255,50001,96,0x28,ffffffffffff2497ed2d5f7d08004500007ca25c400040113c32a9fe07e6a9feffffa3d9c351006893e65173707431576d4a4f4c2843444a2d33303030000000,......$..-_}..E..|.\@.@.<2...........Q.h..Qspt1WmJOL(CDJ-3000...,5173707431576d4a4f4c2843444a2d33303030000000000000000000000000010002003c000001e0000003bf0000077d0000077d00000ef900000ef9ffffffff,Qspt1WmJOL(CDJ-3000................<...........}...}............
2026-05-06 05:36:09.734516,169.254.7.230,44413,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c4b7400040113c91a9fe07e6a9fedc81ad7dc352012cba535173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@..@.@.<..........}.R.,.SQspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:09.735712,169.254.220.129,59343,169.254.255.255,50002,56,0x29,ffffffffffff1c1dd3d8984e080045000054c6f10000ff110000a9fedc81a9feffffe7cfc352004030d05173707431576d4a4f4c2972656b6f7264626f780000,...........N..E..T...................R.@0.Qspt1WmJOL)rekordbox..,5173707431576d4a4f4c2972656b6f7264626f7800000000000000000000000101110038110000c000100000800035d0001000000009ff01,Qspt1WmJOL)rekordbox...............8..........5.........
2026-05-06 05:36:09.841229,169.254.220.129,55843,169.254.255.255,50002,56,0x29,ffffffffffff1c1dd3d8984e080045000054225a0000ff110000a9fedc81a9feffffda23c352004030d05173707431576d4a4f4c2972656b6f7264626f780000,"...........N..E..T""Z...............#.R.@0.Qspt1WmJOL)rekordbox..",5173707431576d4a4f4c2972656b6f7264626f7800000000000000000000000101110038110000c000100000800035d0001000000009ff01,Qspt1WmJOL)rekordbox...............8..........5.........
2026-05-06 05:36:09.934739,169.254.7.230,43846,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c4eb400040113c5da9fe07e6a9fedc81ab46c352012cbc8a5173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@..@.@.<].........F.R.,..Qspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:09.945839,169.254.220.129,63523,169.254.255.255,50002,56,0x29,ffffffffffff1c1dd3d8984e080045000054f3560000ff110000a9fedc81a9fefffff823c352004030d05173707431576d4a4f4c2972656b6f7264626f780000,...........N..E..T.V...............#.R.@0.Qspt1WmJOL)rekordbox..,5173707431576d4a4f4c2972656b6f7264626f7800000000000000000000000101110038110000c000100000800035d0001000000009ff01,Qspt1WmJOL)rekordbox...............8..........5.........
2026-05-06 05:36:10.046994,169.254.220.129,53920,169.254.255.255,50002,56,0x29,ffffffffffff1c1dd3d8984e08004500005427390000ff110000a9fedc81a9feffffd2a0c352004030d05173707431576d4a4f4c2972656b6f7264626f780000,...........N..E..T'9.................R.@0.Qspt1WmJOL)rekordbox..,5173707431576d4a4f4c2972656b6f7264626f7800000000000000000000000101110038110000c000100000800035d0001000000009ff01,Qspt1WmJOL)rekordbox...............8..........5.........
2026-05-06 05:36:10.118477,169.254.7.230,50926,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c557400040113bf1a9fe07e6a9fedc81c6eec352012ca1e15173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@.W@.@.;............R.,..Qspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:10.118754,169.254.7.230,51023,169.254.255.255,50001,96,0x28,ffffffffffff2497ed2d5f7d08004500007ca272400040113c1ca9fe07e6a9feffffc74fc3510068732e5173707431576d4a4f4c2843444a2d33303030000000,......$..-_}..E..|.r@.@.<..........O.Q.hs.Qspt1WmJOL(CDJ-3000...,5173707431576d4a4f4c2843444a2d33303030000000000000000000000000010002003c000001e0000003bf0000059e0000077d00000d1a00000ef9ffffffff,Qspt1WmJOL(CDJ-3000................<...............}............
2026-05-06 05:36:10.148022,169.254.220.129,54425,169.254.255.255,50002,56,0x29,ffffffffffff1c1dd3d8984e0800450000544e320000ff110000a9fedc81a9feffffd499c352004030d05173707431576d4a4f4c2972656b6f7264626f780000,...........N..E..TN2.................R.@0.Qspt1WmJOL)rekordbox..,5173707431576d4a4f4c2972656b6f7264626f7800000000000000000000000101110038110000c000100000800035d0001000000009ff02,Qspt1WmJOL)rekordbox...............8..........5.........
2026-05-06 05:36:10.182800,169.254.7.230,46996,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c577400040113bd1a9fe07e6a9fedc81b794c352012cb03b5173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@.w@.@.;............R.,.;Qspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:10.246212,169.254.7.230,59411,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c580400040113bc8a9fe07e6a9fedc81e813c352012c7fbd5173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@..@.@.;............R.,..Qspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:10.250108,169.254.220.129,59335,169.254.255.255,50002,56,0x29,ffffffffffff1c1dd3d8984e08004500005439fd0000ff110000a9fedc81a9feffffe7c7c352004030d05173707431576d4a4f4c2972656b6f7264626f780000,...........N..E..T9..................R.@0.Qspt1WmJOL)rekordbox..,5173707431576d4a4f4c2972656b6f7264626f7800000000000000000000000101110038110000c000100000800035d0001000000009ff02,Qspt1WmJOL)rekordbox...............8..........5.........
2026-05-06 05:36:10.350856,169.254.220.129,58772,169.254.255.255,50002,56,0x29,ffffffffffff1c1dd3d8984e08004500005479db0000ff110000a9fedc81a9feffffe594c352004030d05173707431576d4a4f4c2972656b6f7264626f780000,...........N..E..Ty..................R.@0.Qspt1WmJOL)rekordbox..,5173707431576d4a4f4c2972656b6f7264626f7800000000000000000000000101110038110000c000100000800035d0001000000009ff02,Qspt1WmJOL)rekordbox...............8..........5.........
2026-05-06 05:36:10.357949,169.254.7.230,49267,169.254.255.255,50002,38,0x40,ffffffffffff2497ed2d5f7d080045000042a2af400040113c19a9fe07e6a9feffffc073c352002e510e5173707431576d4a4f4c404e58532d47570000000000,......$..-_}..E..B..@.@.<..........s.R..Q.Qspt1WmJOL@NXS-GW.....,5173707431576d4a4f4c404e58532d4757000000000000000000000000000001011900020100,Qspt1WmJOL@NXS-GW.....................
2026-05-06 05:36:10.446498,169.254.7.230,50615,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c5e6400040113b62a9fe07e6a9fedc81c5b7c352012ca2195173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@..@.@.;b...........R.,..Qspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:10.451397,169.254.220.129,50416,169.254.255.255,50002,56,0x29,ffffffffffff1c1dd3d8984e08004500005413630000ff110000a9fedc81a9feffffc4f0c352004030d05173707431576d4a4f4c2972656b6f7264626f780000,...........N..E..T.c.................R.@0.Qspt1WmJOL)rekordbox..,5173707431576d4a4f4c2972656b6f7264626f7800000000000000000000000101110038110000c000100000800035d0001000000009ff02,Qspt1WmJOL)rekordbox...............8..........5.........
2026-05-06 05:36:10.553732,169.254.7.230,45882,169.254.255.255,50001,96,0x28,ffffffffffff2497ed2d5f7d08004500007ca33d400040113b51a9fe07e6a9feffffb33ac35100688a015173707431576d4a4f4c2843444a2d33303030000000,......$..-_}..E..|.=@.@.;Q.........:.Q.h..Qspt1WmJOL(CDJ-3000...,5173707431576d4a4f4c2843444a2d33303030000000000000000000000000010002003c000001e0000003bf000003bf0000077d00000b3b00000ef9ffffffff,Qspt1WmJOL(CDJ-3000................<...............}...;........
2026-05-06 05:36:10.556286,169.254.220.129,57582,169.254.255.255,50002,56,0x29,ffffffffffff1c1dd3d8984e0800450000547bf10000ff110000a9fedc81a9feffffe0eec352004030d05173707431576d4a4f4c2972656b6f7264626f780000,...........N..E..T{..................R.@0.Qspt1WmJOL)rekordbox..,5173707431576d4a4f4c2972656b6f7264626f7800000000000000000000000101110038110000c000100000800035d0001000000009ff03,Qspt1WmJOL)rekordbox...............8..........5.........
2026-05-06 05:36:10.566712,169.254.7.230,40369,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c62b400040113b1da9fe07e6a9fedc819db1c352012cc91e5173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@.+@.@.;............R.,..Qspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:10.630050,169.254.7.230,39785,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c65f400040113ae9a9fe07e6a9fedc819b69c352012c48cf5173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@._@.@.:..........i.R.,H.Qspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:10.661259,169.254.220.129,65118,169.254.255.255,50002,56,0x29,ffffffffffff1c1dd3d8984e080045000054ce4c0000ff110000a9fedc81a9fefffffe5ec352004030d05173707431576d4a4f4c2972656b6f7264626f780000,...........N..E..T.L...............^.R.@0.Qspt1WmJOL)rekordbox..,5173707431576d4a4f4c2972656b6f7264626f7800000000000000000000000101110038110000c000100000800035d0001000000009ff03,Qspt1WmJOL)rekordbox...............8..........5.........
2026-05-06 05:36:10.695663,169.254.7.230,35313,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c6a0400040113aa8a9fe07e6a9fedc8189f1c352012c0f735173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@..@.@.:............R.,.sQspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:10.758634,169.254.7.230,33044,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c6d5400040113a73a9fe07e6a9fedc818114c352012ccd375173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@..@.@.:s...........R.,.7Qspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:10.764369,169.254.220.129,53410,169.254.255.255,50002,56,0x29,ffffffffffff1c1dd3d8984e080045000054709b0000ff110000a9fedc81a9feffffd0a2c352004030d05173707431576d4a4f4c2972656b6f7264626f780000,...........N..E..Tp..................R.@0.Qspt1WmJOL)rekordbox..,5173707431576d4a4f4c2972656b6f7264626f7800000000000000000000000101110038110000c000100000800035d0001000000009ff03,Qspt1WmJOL)rekordbox...............8..........5.........
2026-05-06 05:36:10.821909,169.254.7.230,32933,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c6de400040113a6aa9fe07e6a9fedc8180a5c352012c7e015173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@..@.@.:j...........R.,~.Qspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:10.867595,169.254.220.129,64444,169.254.255.255,50002,56,0x29,ffffffffffff1c1dd3d8984e080045000054eee50000ff110000a9fedc81a9fefffffbbcc352004030d05173707431576d4a4f4c2972656b6f7264626f780000,...........N..E..T...................R.@0.Qspt1WmJOL)rekordbox..,5173707431576d4a4f4c2972656b6f7264626f7800000000000000000000000101110038110000c000100000800035d0001000000009ff03,Qspt1WmJOL)rekordbox...............8..........5.........
2026-05-06 05:36:10.889226,169.254.7.230,34737,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c6f4400040113a54a9fe07e6a9fedc8187b1c352012c306a5173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@..@.@.:T...........R.,0jQspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:10.950582,169.254.7.230,35811,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c6fc400040113a4ca9fe07e6a9fedc818be3c352012ce11f5173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@..@.@.:L...........R.,..Qspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:10.972672,169.254.220.129,51759,169.254.255.255,50002,56,0x29,ffffffffffff1c1dd3d8984e080045000054ee290000ff110000a9fedc81a9feffffca2fc352004030d05173707431576d4a4f4c2972656b6f7264626f780000,...........N..E..T.).............../.R.@0.Qspt1WmJOL)rekordbox..,5173707431576d4a4f4c2972656b6f7264626f7800000000000000000000000101110038110000c000100000800035d0001000000009ff03,Qspt1WmJOL)rekordbox...............8..........5.........
2026-05-06 05:36:10.988845,169.254.7.230,34689,169.254.255.255,50001,96,0x28,ffffffffffff2497ed2d5f7d08004500007ca447400040113a47a9fe07e6a9feffff8781c3510068b8775173707431576d4a4f4c2843444a2d33303030000000,......$..-_}..E..|.G@.@.:G...........Q.h.wQspt1WmJOL(CDJ-3000...,5173707431576d4a4f4c2843444a2d33303030000000000000000000000000010002003c000001e0000003bf000001e00000077d0000095c00000ef9ffffffff,Qspt1WmJOL(CDJ-3000................<...............}...\........
2026-05-06 05:36:11.015667,169.254.7.230,49824,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c70b400040113a3da9fe07e6a9fedc81c2a0c352012c59bf5173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@..@.@.:=...........R.,Y.Qspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:11.077513,169.254.220.129,57930,169.254.255.255,50002,56,0x29,ffffffffffff1c1dd3d8984e080045000054c2290000ff110000a9fedc81a9feffffe24ac352004030d05173707431576d4a4f4c2972656b6f7264626f780000,...........N..E..T.)...............J.R.@0.Qspt1WmJOL)rekordbox..,5173707431576d4a4f4c2972656b6f7264626f7800000000000000000000000101110038110000c000100000800035d0001000000009ff04,Qspt1WmJOL)rekordbox...............8..........5.........
2026-05-06 05:36:11.078059,169.254.7.230,50769,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c71a400040113a2ea9fe07e6a9fedc81c651c352012c0af95173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@..@.@.:..........Q.R.,..Qspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:11.142712,169.254.7.230,47068,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c72e400040113a1aa9fe07e6a9fedc81b7dcc352012cd9715173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@..@.@.:............R.,.qQspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:11.181696,169.254.220.129,64752,169.254.255.255,50002,56,0x29,ffffffffffff1c1dd3d8984e08004500005466270000ff110000a9fedc81a9fefffffcf0c352004030d05173707431576d4a4f4c2972656b6f7264626f780000,...........N..E..Tf'.................R.@0.Qspt1WmJOL)rekordbox..,5173707431576d4a4f4c2972656b6f7264626f7800000000000000000000000101110038110000c000100000800035d0001000000009ff04,Qspt1WmJOL)rekordbox...............8..........5.........
2026-05-06 05:36:11.205908,169.254.7.230,34521,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c7664000401139e2a9fe07e6a9fedc8186d9c352012cb6445173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@.f@.@.9............R.,.DQspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:11.270111,169.254.7.230,40497,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c78e4000401139baa9fe07e6a9fedc819e31c352012c58635173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@..@.@.9..........1.R.,XcQspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:11.283683,169.254.220.129,64486,169.254.255.255,50002,56,0x29,ffffffffffff1c1dd3d8984e08004500005430b20000ff110000a9fedc81a9fefffffbe6c352004030d05173707431576d4a4f4c2972656b6f7264626f780000,...........N..E..T0..................R.@0.Qspt1WmJOL)rekordbox..,5173707431576d4a4f4c2972656b6f7264626f7800000000000000000000000101110038110000c000100000800035d0001000000009ff04,Qspt1WmJOL)rekordbox...............8..........5.........
2026-05-06 05:36:11.334434,169.254.7.230,39655,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c7b940004011398fa9fe07e6a9fedc819ae7c352012c64cc5173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@..@.@.9............R.,d.Qspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:11.386945,169.254.220.129,49829,169.254.255.255,50002,56,0x29,ffffffffffff1c1dd3d8984e080045000054fb4f0000ff110000a9fedc81a9feffffc2a5c352004030d05173707431576d4a4f4c2972656b6f7264626f780000,...........N..E..T.O.................R.@0.Qspt1WmJOL)rekordbox..,5173707431576d4a4f4c2972656b6f7264626f7800000000000000000000000101110038110000c000100000800035d0001000000009ff04,Qspt1WmJOL)rekordbox...............8..........5.........
2026-05-06 05:36:11.424363,169.254.7.230,57671,169.254.255.255,50001,96,0x28,ffffffffffff2497ed2d5f7d08004500007ca52f40004011395fa9fe07e6a9feffffe147c351006856785173707431576d4a4f4c2843444a2d33303030000000,......$..-_}..E..|./@.@.9_.........G.Q.hVxQspt1WmJOL(CDJ-3000...,5173707431576d4a4f4c2843444a2d33303030000000000000000000000000010002003c000001df000003bf0000077d0000077d00000ef900000ef9ffffffff,Qspt1WmJOL(CDJ-3000................<...........}...}............
2026-05-06 05:36:11.464249,169.254.7.230,34276,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c7d3400040113975a9fe07e6a9fedc8185e4c352012c7ccf5173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@..@.@.9u...........R.,|.Qspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:11.489665,169.254.220.129,59730,169.254.255.255,50002,56,0x29,ffffffffffff1c1dd3d8984e080045000054e04d0000ff110000a9fedc81a9feffffe952c352004030d05173707431576d4a4f4c2972656b6f7264626f780000,...........N..E..T.M...............R.R.@0.Qspt1WmJOL)rekordbox..,5173707431576d4a4f4c2972656b6f7264626f7800000000000000000000000101110038110000c000100000800035d0001000000009ff01,Qspt1WmJOL)rekordbox...............8..........5.........
2026-05-06 05:36:11.590453,169.254.7.230,50197,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c80b40004011393da9fe07e6a9fedc81c415c352012c3c9e5173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@..@.@.9=...........R.,<.Qspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:11.594020,169.254.220.129,54458,169.254.255.255,50002,56,0x29,ffffffffffff1c1dd3d8984e08004500005440dc0000ff110000a9fedc81a9feffffd4bac352004030d05173707431576d4a4f4c2972656b6f7264626f780000,...........N..E..T@..................R.@0.Qspt1WmJOL)rekordbox..,5173707431576d4a4f4c2972656b6f7264626f7800000000000000000000000101110038110000c000100000800035d0001000000009ff01,Qspt1WmJOL)rekordbox...............8..........5.........
2026-05-06 05:36:11.697944,169.254.220.129,49693,169.254.255.255,50002,56,0x29,ffffffffffff1c1dd3d8984e080045000054b7430000ff110000a9fedc81a9feffffc21dc352004030d05173707431576d4a4f4c2972656b6f7264626f780000,...........N..E..T.C.................R.@0.Qspt1WmJOL)rekordbox..,5173707431576d4a4f4c2972656b6f7264626f7800000000000000000000000101110038110000c000100000800035d0001000000009ff01,Qspt1WmJOL)rekordbox...............8..........5.........
2026-05-06 05:36:11.790606,169.254.7.230,44061,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c816400040113932a9fe07e6a9fedc81ac1dc352012c54965173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@..@.@.92...........R.,T.Qspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:11.802937,169.254.220.129,64106,169.254.255.255,50002,56,0x29,ffffffffffff1c1dd3d8984e0800450000546f0c0000ff110000a9fedc81a9fefffffa6ac352004030d05173707431576d4a4f4c2972656b6f7264626f780000,...........N..E..To................j.R.@0.Qspt1WmJOL)rekordbox..,5173707431576d4a4f4c2972656b6f7264626f7800000000000000000000000101110038110000c000100000800035d0001000000009ff01,Qspt1WmJOL)rekordbox...............8..........5.........
2026-05-06 05:36:11.860973,169.254.7.230,35878,169.254.255.255,50001,96,0x28,ffffffffffff2497ed2d5f7d08004500007ca60440004011388aa9fe07e6a9feffff8c26c3510068ae565173707431576d4a4f4c2843444a2d33303030000000,......$..-_}..E..|..@.@.8..........&.Q.h.VQspt1WmJOL(CDJ-3000...,5173707431576d4a4f4c2843444a2d33303030000000000000000000000000010002003c000001e0000003bf0000059e0000077d00000d1a00000ef9ffffffff,Qspt1WmJOL(CDJ-3000................<...............}............
2026-05-06 05:36:11.904025,169.254.220.129,56153,169.254.255.255,50002,56,0x29,ffffffffffff1c1dd3d8984e0800450000544fa00000ff110000a9fedc81a9feffffdb59c352004030d05173707431576d4a4f4c2972656b6f7264626f780000,...........N..E..TO................Y.R.@0.Qspt1WmJOL)rekordbox..,5173707431576d4a4f4c2972656b6f7264626f7800000000000000000000000101110038110000c000100000800035d0001000000009ff02,Qspt1WmJOL)rekordbox...............8..........5.........
2026-05-06 05:36:11.915210,169.254.7.230,39159,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c846400040113902a9fe07e6a9fedc8198f7c352012cffef5173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@.F@.@.9............R.,..Qspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:12.008418,169.254.220.129,55339,169.254.255.255,50002,56,0x29,ffffffffffff1c1dd3d8984e080045000054d0e50000ff110000a9fedc81a9feffffd82bc352004030d05173707431576d4a4f4c2972656b6f7264626f780000,...........N..E..T.................+.R.@0.Qspt1WmJOL)rekordbox..,5173707431576d4a4f4c2972656b6f7264626f7800000000000000000000000101110038110000c000100000800035d0001000000009ff02,Qspt1WmJOL)rekordbox...............8..........5.........
2026-05-06 05:36:12.102444,169.254.7.230,36664,169.254.220.129,50002,292,0x0a,1c1dd3d8984e2497ed2d5f7d080045000140c8f2400040113856a9fe07e6a9fedc818f38c352012c0baf5173707431576d4a4f4c0a43444a2d33303030000000,".....N$..-_}..E..@..@.@.8V.........8.R.,..Qspt1WmJOL.CDJ-3000...",5173707431576d4a4f4c0a43444a2d33303030000000000000000000000000010502010002000000020301000000003500000001000000030000003300000000,Qspt1WmJOL.CDJ-3000............................5...........3....
2026-05-06 05:36:12.113399,169.254.220.129,50453,169.254.255.255,50002,56,0x29,ffffffffffff1c1dd3d8984e080045000054b8210000ff110000a9fedc81a9feffffc515c352004030d05173707431576d4a4f4c2972656b6f7264626f780000,...........N..E..T.!.................R.@0.Qspt1WmJOL)rekordbox..,5173707431576d4a4f4c2972656b6f7264626f7800000000000000000000000101110038110000c000100000800035d0001000000009ff02,Qspt1WmJOL)rekordbox...............8..........5.........
